dataset,target,split,task,features,head,n_request,n_train,seed,n_test,auc,ap,degenerate,spearman,pearson,r2,rmse
SAbDab_Chen,developability,random,classification,esm2,linear,all,1806,2,603,0.861338774390453,0.6405740617679158,False,,,,
SAbDab_Chen,developability,random,classification,esm2,linear,25,25,3,603,0.5314632557182538,0.24096455447839943,False,,,,
SAbDab_Chen,developability,random,classification,esm2,linear,50,50,3,603,0.572374061246185,0.2851260554663482,False,,,,
SAbDab_Chen,developability,random,classification,esm2,linear,100,100,3,603,0.6244813278008298,0.25937685894188706,False,,,,
SAbDab_Chen,developability,random,classification,esm2,linear,200,200,3,603,0.7014677137272385,0.3663358378971914,False,,,,
SAbDab_Chen,developability,random,classification,esm2,linear,500,500,3,603,0.8180960872398066,0.5788139616171705,False,,,,
SAbDab_Chen,developability,random,classification,esm2,linear,1000,1000,3,603,0.8520455402763965,0.6068021576485718,False,,,,
SAbDab_Chen,developability,random,classification,esm2,linear,all,1806,3,603,0.8745241932718357,0.6641867924739758,False,,,,
SAbDab_Chen,developability,random,classification,esm2,linear,25,25,4,603,0.5525873598299098,0.22896648549903564,False,,,,
SAbDab_Chen,developability,random,classification,esm2,linear,50,50,4,603,0.5875998765474435,0.2838898225365427,False,,,,
SAbDab_Chen,developability,random,classification,esm2,linear,100,100,4,603,0.6096155824560201,0.2961008571876659,False,,,,
SAbDab_Chen,developability,random,classification,esm2,linear,200,200,4,603,0.7405610232845239,0.37047426476048007,False,,,,
SAbDab_Chen,developability,random,classification,esm2,linear,500,500,4,603,0.7979150234902782,0.4991314769397217,False,,,,
SAbDab_Chen,developability,random,classification,esm2,linear,1000,1000,4,603,0.8580467062172079,0.6316795763815395,False,,,,
SAbDab_Chen,developability,random,classification,esm2,linear,all,1806,4,603,0.8726552587359829,0.6753007964853559,False,,,,
SAbDab_Chen,developability,random,classification,esm2,linear,25,25,5,603,0.6132848667741161,0.3373960506383553,False,,,,
SAbDab_Chen,developability,random,classification,esm2,linear,50,50,5,603,0.6765714481670726,0.4124251825379601,False,,,,
SAbDab_Chen,developability,random,classification,esm2,linear,100,100,5,603,0.7021707074517334,0.43672120045859397,False,,,,
SAbDab_Chen,developability,random,classification,esm2,linear,200,200,5,603,0.7486368780220157,0.47749583659235917,False,,,,
SAbDab_Chen,developability,random,classification,esm2,linear,500,500,5,603,0.7989952333596242,0.5609296008459713,False,,,,
SAbDab_Chen,developability,random,classification,esm2,linear,1000,1000,5,603,0.8253660711223896,0.6199076630897395,False,,,,
SAbDab_Chen,developability,random,classification,esm2,linear,all,1806,5,603,0.860310003086314,0.6700327786491315,False,,,,
SAbDab_Chen,developability,random,classification,esm2,linear,25,25,6,603,0.6545814615410994,0.36323754144951115,False,,,,
SAbDab_Chen,developability,random,classification,esm2,linear,50,50,6,603,0.6742824320153631,0.3155649430670161,False,,,,
SAbDab_Chen,developability,random,classification,esm2,linear,100,100,6,603,0.7342426528582695,0.42325006474852545,False,,,,
SAbDab_Chen,developability,random,classification,esm2,linear,200,200,6,603,0.7663746099242139,0.5107170358855341,False,,,,
SAbDab_Chen,developability,random,classification,esm2,linear,500,500,6,603,0.8321473886355063,0.5977253122654859,False,,,,
SAbDab_Chen,developability,random,classification,esm2,linear,1000,1000,6,603,0.8531000308631391,0.6140647641975435,False,,,,
SAbDab_Chen,developability,random,classification,esm2,linear,all,1806,6,603,0.8982973834916498,0.6925735251531796,False,,,,
SAbDab_Chen,developability,random,classification,esm2,linear,25,25,7,603,0.6241726964095882,0.37639370794714544,False,,,,
SAbDab_Chen,developability,random,classification,esm2,linear,50,50,7,603,0.6313569493501595,0.3324709472820063,False,,,,
SAbDab_Chen,developability,random,classification,esm2,linear,100,100,7,603,0.7079318267549124,0.39479285860996527,False,,,,
SAbDab_Chen,developability,random,classification,esm2,linear,200,200,7,603,0.7482425156887623,0.447601248870272,False,,,,
SAbDab_Chen,developability,random,classification,esm2,linear,500,500,7,603,0.800984191214293,0.5242455708365598,False,,,,
SAbDab_Chen,developability,random,classification,esm2,linear,1000,1000,7,603,0.8094372620966359,0.5633440427274252,False,,,,
SAbDab_Chen,developability,random,classification,esm2,linear,all,1806,7,603,0.8864236480230446,0.6568008265024209,False,,,,
SAbDab_Chen,developability,random,classification,esm2,linear,25,25,8,603,0.6422362058914303,0.33137355201109936,False,,,,
SAbDab_Chen,developability,random,classification,esm2,linear,50,50,8,603,0.6521809951647749,0.3716326968764404,False,,,,
SAbDab_Chen,developability,random,classification,esm2,linear,100,100,8,603,0.5882942971777374,0.2745164843248315,False,,,,
SAbDab_Chen,developability,random,classification,esm2,linear,200,200,8,603,0.6935033092143617,0.37759364889301084,False,,,,
SAbDab_Chen,developability,random,classification,esm2,linear,500,500,8,603,0.8086056719591235,0.5799145271041096,False,,,,
SAbDab_Chen,developability,random,classification,esm2,linear,1000,1000,8,603,0.831427248722609,0.6373170625695707,False,,,,
SAbDab_Chen,developability,random,classification,esm2,linear,all,1806,8,603,0.8898957511745139,0.7139424098801204,False,,,,
SAbDab_Chen,developability,random,classification,esm2,linear,25,25,9,603,0.5796011796577621,0.2528372096566783,False,,,,
SAbDab_Chen,developability,random,classification,esm2,linear,50,50,9,603,0.6006566990158089,0.27323318221181214,False,,,,
SAbDab_Chen,developability,random,classification,esm2,linear,100,100,9,603,0.6271647062857927,0.2710197673007516,False,,,,
SAbDab_Chen,developability,random,classification,esm2,linear,200,200,9,603,0.7447532663488907,0.3985203782874911,False,,,,
SAbDab_Chen,developability,random,classification,esm2,linear,500,500,9,603,0.7950258907444876,0.49773387230015953,False,,,,
SAbDab_Chen,developability,random,classification,esm2,linear,1000,1000,9,603,0.8531000308631392,0.6388142261573302,False,,,,
SAbDab_Chen,developability,random,classification,esm2,linear,all,1806,9,603,0.8642279071362438,0.6692454148082515,False,,,,
SAbDab_Chen,developability,random,classification,esm2,linear,25,25,10,603,0.6144250883028702,0.2758219253619613,False,,,,
SAbDab_Chen,developability,random,classification,esm2,linear,50,50,10,603,0.644482356572134,0.3026735176122783,False,,,,
SAbDab_Chen,developability,random,classification,esm2,linear,100,100,10,603,0.7012190939954048,0.34958474789968164,False,,,,
SAbDab_Chen,developability,random,classification,esm2,linear,200,200,10,603,0.7494341757827235,0.45102609898000917,False,,,,
SAbDab_Chen,developability,random,classification,esm2,linear,500,500,10,603,0.8189276773773191,0.5703453611154418,False,,,,
SAbDab_Chen,developability,random,classification,esm2,linear,1000,1000,10,603,0.8552775967902335,0.6412948099748038,False,,,,
SAbDab_Chen,developability,random,classification,esm2,linear,all,1806,10,603,0.8856092040739344,0.6712387205977419,False,,,,
SAbDab_Chen,developability,random,classification,esm2,linear,25,25,11,603,0.7255152429614897,0.3555524950451257,False,,,,
SAbDab_Chen,developability,random,classification,esm2,linear,50,50,11,603,0.7378604986111588,0.36402885775084703,False,,,,
SAbDab_Chen,developability,random,classification,esm2,linear,100,100,11,603,0.7598762045197354,0.4465543148545218,False,,,,
SAbDab_Chen,developability,random,classification,esm2,linear,200,200,11,603,0.7742447104008778,0.48917670308009337,False,,,,
SAbDab_Chen,developability,random,classification,esm2,linear,500,500,11,603,0.825546106100614,0.561954050836707,False,,,,
SAbDab_Chen,developability,random,classification,esm2,linear,1000,1000,11,603,0.8649309008607386,0.6770243199204286,False,,,,
SAbDab_Chen,developability,random,classification,esm2,linear,all,1806,11,603,0.8869466067693152,0.7209918754553997,False,,,,
SAbDab_Chen,developability,random,classification,esm2,linear,25,25,12,603,0.6624944274887692,0.3440159961493328,False,,,,
SAbDab_Chen,developability,random,classification,esm2,linear,50,50,12,603,0.6820239360790097,0.35659587841329377,False,,,,
SAbDab_Chen,developability,random,classification,esm2,linear,100,100,12,603,0.7354686053290354,0.4006051055778211,False,,,,
SAbDab_Chen,developability,random,classification,esm2,linear,200,200,12,603,0.7643256404101368,0.40294415691630936,False,,,,
SAbDab_Chen,developability,random,classification,esm2,linear,500,500,12,603,0.8222454648331676,0.5105549611606701,False,,,,
SAbDab_Chen,developability,random,classification,esm2,linear,1000,1000,12,603,0.8373855491924147,0.5678381496624448,False,,,,
SAbDab_Chen,developability,random,classification,esm2,linear,all,1806,12,603,0.8841432049655361,0.6491345798197843,False,,,,
SAbDab_Chen,developability,random,classification,esm2,linear,25,25,13,603,0.6574963135694935,0.36345601062892274,False,,,,
SAbDab_Chen,developability,random,classification,esm2,linear,50,50,13,603,0.6594509790473578,0.3296916362103535,False,,,,
SAbDab_Chen,developability,random,classification,esm2,linear,100,100,13,603,0.6683841432049656,0.34757788221474384,False,,,,
SAbDab_Chen,developability,random,classification,esm2,linear,200,200,13,603,0.7894533795137342,0.4902450262284601,False,,,,
SAbDab_Chen,developability,random,classification,esm2,linear,500,500,13,603,0.7904135660642639,0.5389207751274544,False,,,,
SAbDab_Chen,developability,random,classification,esm2,linear,1000,1000,13,603,0.8511968039504818,0.6262570021048768,False,,,,
SAbDab_Chen,developability,random,classification,esm2,linear,all,1806,13,603,0.875407221974555,0.6983120992034215,False,,,,
SAbDab_Chen,developability,random,classification,esm2,linear,25,25,14,603,0.5616662665889374,0.24453408156479545,False,,,,
SAbDab_Chen,developability,random,classification,esm2,linear,50,50,14,603,0.5616491204005349,0.21641467959449778,False,,,,
SAbDab_Chen,developability,random,classification,esm2,linear,100,100,14,603,0.6851359692740304,0.3494160511364224,False,,,,
SAbDab_Chen,developability,random,classification,esm2,linear,200,200,14,603,0.7397294331470115,0.4017875043455847,False,,,,
SAbDab_Chen,developability,random,classification,esm2,linear,500,500,14,603,0.8266606083467645,0.5631160028571139,False,,,,
SAbDab_Chen,developability,random,classification,esm2,linear,1000,1000,14,603,0.836125304344844,0.5794579577633023,False,,,,
SAbDab_Chen,developability,random,classification,esm2,linear,all,1806,14,603,0.8693374712801344,0.626338303851606,False,,,,
SAbDab_Chen,developability,random,classification,esm2,linear,25,25,15,603,0.39044442920338807,0.15834111973004036,False,,,,
SAbDab_Chen,developability,random,classification,esm2,linear,50,50,15,603,0.533572236891739,0.22582467556317318,False,,,,
SAbDab_Chen,developability,random,classification,esm2,linear,100,100,15,603,0.680592229347416,0.3769053694709892,False,,,,
SAbDab_Chen,developability,random,classification,esm2,linear,200,200,15,603,0.7682778368368712,0.4464753407717997,False,,,,
SAbDab_Chen,developability,random,classification,esm2,linear,500,500,15,603,0.788698947224032,0.5539496996057741,False,,,,
SAbDab_Chen,developability,random,classification,esm2,linear,1000,1000,15,603,0.8045763176845787,0.5800391414932522,False,,,,
SAbDab_Chen,developability,random,classification,esm2,linear,all,1806,15,603,0.8600785295428826,0.6698395827501926,False,,,,
SAbDab_Chen,developability,random,classification,esm2,linear,25,25,16,603,0.6166455197009705,0.2855079645950318,False,,,,
SAbDab_Chen,developability,random,classification,esm2,linear,50,50,16,603,0.6261102156990501,0.29594486468400394,False,,,,
SAbDab_Chen,developability,random,classification,esm2,linear,100,100,16,603,0.7075203182332568,0.4118284264982445,False,,,,
SAbDab_Chen,developability,random,classification,esm2,linear,200,200,16,603,0.7117039882034225,0.3497044606637976,False,,,,
SAbDab_Chen,developability,random,classification,esm2,linear,500,500,16,603,0.8173588011385069,0.5333685666839132,False,,,,
SAbDab_Chen,developability,random,classification,esm2,linear,1000,1000,16,603,0.8463187133500223,0.6407183966782408,False,,,,
SAbDab_Chen,developability,random,classification,esm2,linear,all,1806,16,603,0.8706320085045094,0.7110821739521475,False,,,,
SAbDab_Chen,developability,random,classification,esm2,linear,25,25,17,603,0.5475892459106341,0.2704205114799345,False,,,,
SAbDab_Chen,developability,random,classification,esm2,linear,50,50,17,603,0.580509927643085,0.30702029325118324,False,,,,
SAbDab_Chen,developability,random,classification,esm2,linear,100,100,17,603,0.6592452247865299,0.398555036727795,False,,,,
SAbDab_Chen,developability,random,classification,esm2,linear,200,200,17,603,0.719445492267069,0.45177956128284513,False,,,,
SAbDab_Chen,developability,random,classification,esm2,linear,500,500,17,603,0.7645914063303727,0.4833135655178193,False,,,,
SAbDab_Chen,developability,random,classification,esm2,linear,1000,1000,17,603,0.8015928809025754,0.5709792652523095,False,,,,
SAbDab_Chen,developability,random,classification,esm2,linear,all,1806,17,603,0.8241058262748192,0.6111125157612696,False,,,,
SAbDab_Chen,developability,random,classification,esm2,linear,25,25,18,603,0.6947378347793285,0.34239163727231203,False,,,,
SAbDab_Chen,developability,random,classification,esm2,linear,50,50,18,603,0.6880851136792292,0.38601767415241717,False,,,,
SAbDab_Chen,developability,random,classification,esm2,linear,100,100,18,603,0.6827183567093035,0.3756895127662657,False,,,,
SAbDab_Chen,developability,random,classification,esm2,linear,200,200,18,603,0.7219488357738075,0.4383748440920422,False,,,,
SAbDab_Chen,developability,random,classification,esm2,linear,500,500,18,603,0.7908079283975172,0.5551134506088691,False,,,,
SAbDab_Chen,developability,random,classification,esm2,linear,1000,1000,18,603,0.8799681080895718,0.6622104641251481,False,,,,
SAbDab_Chen,developability,random,classification,esm2,linear,all,1806,18,603,0.9142947772710126,0.7410248807157193,False,,,,
SAbDab_Chen,developability,random,classification,esm2,linear,25,25,19,603,0.5399420458832003,0.23264520804931815,False,,,,
SAbDab_Chen,developability,random,classification,esm2,linear,50,50,19,603,0.5857052227289874,0.27782075831205794,False,,,,
SAbDab_Chen,developability,random,classification,esm2,linear,100,100,19,603,0.6551815781351805,0.34220006622586485,False,,,,
SAbDab_Chen,developability,random,classification,esm2,linear,200,200,19,603,0.7462964233050994,0.47500943344932295,False,,,,
SAbDab_Chen,developability,random,classification,esm2,linear,500,500,19,603,0.777862556153767,0.4831858153251864,False,,,,
SAbDab_Chen,developability,random,classification,esm2,linear,1000,1000,19,603,0.8430866568361853,0.5724562249404239,False,,,,
SAbDab_Chen,developability,random,classification,esm2,linear,all,1806,19,603,0.8791279448578582,0.6373798325806547,False,,,,
SAbDab_Chen,developability,random,classification,esm2,mlp,25,25,0,603,0.6142793457014506,0.2900274181253649,False,,,,
SAbDab_Chen,developability,random,classification,esm2,mlp,50,50,0,603,0.6737509001748911,0.3631784451993406,False,,,,
SAbDab_Chen,developability,random,classification,esm2,mlp,100,100,0,603,0.6668838517197627,0.34588416633769276,False,,,,
SAbDab_Chen,developability,random,classification,esm2,mlp,200,200,0,603,0.7733102431329516,0.4840643444419662,False,,,,
SAbDab_Chen,developability,random,classification,esm2,mlp,500,500,0,603,0.8166900997908166,0.5363166052575278,False,,,,
SAbDab_Chen,developability,random,classification,esm2,mlp,1000,1000,0,603,0.8692431672439218,0.6092802251498608,False,,,,
SAbDab_Chen,developability,random,classification,esm2,mlp,all,1806,0,603,0.8716607798086486,0.6365520653823529,False,,,,
SAbDab_Chen,developability,random,classification,esm2,mlp,25,25,1,603,0.6043688488049107,0.26969841300709824,False,,,,
SAbDab_Chen,developability,random,classification,esm2,mlp,50,50,1,603,0.678320359384109,0.372224539634871,False,,,,
SAbDab_Chen,developability,random,classification,esm2,mlp,100,100,1,603,0.7234662734474128,0.47133610905209294,False,,,,
