dataset,target,split,features,head,n_request,mean,std,count,n_train,sem
TAP,SFvCSP,cluster,biophys,linear,25,0.7201322075264958,0.10084624745747106,20,25.0,0.02254990645906706
TAP,SFvCSP,cluster,biophys,linear,50,0.7676198238691899,0.08783825044582619,20,50.0,0.019641229902151856
TAP,SFvCSP,cluster,biophys,linear,all,0.8228397706428929,0.049650281060762025,20,180.1,0.011102140355383424
TAP,SFvCSP,cluster,biophys,mlp,100,0.7446110116758241,0.06530128626266947,20,100.0,0.014601811510150211
TAP,SFvCSP,cluster,biophys,mlp,150,0.740011770728745,0.057681705097321775,20,150.0,0.01289802136557076
TAP,SFvCSP,cluster,biophys,mlp,25,0.7000392137094434,0.07183182339328893,20,25.0,0.016062084005515367
TAP,SFvCSP,cluster,biophys,mlp,50,0.7251999823656156,0.055410682328855355,20,50.0,0.012390205236696693
TAP,SFvCSP,cluster,biophys,mlp,all,0.74088149207931,0.05685477410219936,20,180.1,0.012713113973791233
TAP,SFvCSP,cluster,cheap,gbm,100,0.7547322708845633,0.07720171911031701,20,100.0,0.017262829191051342
TAP,SFvCSP,cluster,cheap,gbm,150,0.780204323701443,0.058505969755252955,20,150.0,0.013082332546229234
TAP,SFvCSP,cluster,cheap,gbm,25,0.6163077582337136,0.14142630435871528,20,25.0,0.03162388303526622
TAP,SFvCSP,cluster,cheap,gbm,50,0.6954706685409986,0.07103936965740898,20,50.0,0.015884885963270243
TAP,SFvCSP,cluster,cheap,gbm,all,0.7765677373967874,0.058940945757242826,20,180.1,0.013179596137132276
TAP,SFvCSP,cluster,cheap,linear,100,0.7736799605226066,0.05925509981189733,20,100.0,0.013249843119293742
TAP,SFvCSP,cluster,cheap,linear,150,0.7933460750875831,0.052690960616723355,20,150.0,0.011782056973875766
TAP,SFvCSP,cluster,cheap,linear,25,0.6577840757574058,0.09994696240809083,20,25.0,0.022348820208910714
TAP,SFvCSP,cluster,cheap,linear,50,0.7236605827205022,0.07291701259358849,20,50.0,0.01630473968754721
TAP,SFvCSP,cluster,cheap,linear,all,0.8029365855023514,0.052359619743001656,20,180.1,0.011707966902139176
TAP,SFvCSP,cluster,cheap,mlp,100,0.6982167262221937,0.0679796706034523,20,100.0,0.015200716455736347
TAP,SFvCSP,cluster,cheap,mlp,150,0.7098308683758835,0.06491095789619149,20,150.0,0.014514531434051089
TAP,SFvCSP,cluster,cheap,mlp,25,0.5900438970361757,0.11184985329630498,20,25.0,0.025010387524391685
TAP,SFvCSP,cluster,cheap,mlp,50,0.6545092724964076,0.0725886671956508,20,50.0,0.01623131942455842
TAP,SFvCSP,cluster,cheap,mlp,all,0.7223407292880843,0.06047624794676366,20,180.1,0.013522900143309561
TAP,SFvCSP,cluster,esm2,gbm,100,0.5048810929542128,0.08406615327014241,20,100.0,0.018797763331895468
TAP,SFvCSP,cluster,esm2,gbm,150,0.5525737411179816,0.11170321154180779,20,150.0,0.02497759743125213
TAP,SFvCSP,cluster,esm2,gbm,25,0.28075540659141923,0.12178507057420945,20,25.0,0.02723196964485417
TAP,SFvCSP,cluster,esm2,gbm,50,0.3717690216729593,0.11594550032279845,20,50.0,0.025926202040700112
TAP,SFvCSP,cluster,esm2,gbm,all,0.6074565000329222,0.09220839011658269,20,180.1,0.020618422839649864
TAP,SFvCSP,cluster,esm2,linear,100,0.6253327300044433,0.07330923866363864,20,100.0,0.016392444103065184
TAP,SFvCSP,cluster,esm2,linear,150,0.6570579314416216,0.09127449516891753,20,150.0,0.020409597580967574
TAP,SFvCSP,cluster,esm2,linear,25,0.44397655577234046,0.0936901711084798,20,25.0,0.020949759142214763
TAP,SFvCSP,cluster,esm2,linear,50,0.543595327533907,0.08963003178774498,20,50.0,0.020041884390286476
TAP,SFvCSP,cluster,esm2,linear,all,0.6673015319171699,0.07910807811314224,20,180.1,0.017689104023034936
TAP,SFvCSP,cluster,esm2,mlp,100,0.6284852271191974,0.07421806836122026,20,100.0,0.01659566460144149
TAP,SFvCSP,cluster,esm2,mlp,150,0.64521636630413,0.06142171332614372,20,150.0,0.013734312629176206
TAP,SFvCSP,cluster,esm2,mlp,25,0.45313213529091384,0.12816793025559697,20,25.0,0.02865922045869668
TAP,SFvCSP,cluster,esm2,mlp,50,0.5484143843372116,0.06993973021717155,20,50.0,0.01563899910935917
TAP,SFvCSP,cluster,esm2,mlp,all,0.6644385818054256,0.05600177673291449,20,180.1,0.012522377963556288
TAP,SFvCSP,cluster,esm2+cheap,gbm,100,0.7392189618520132,0.07610046582691928,20,100.0,0.017016581470839124
TAP,SFvCSP,cluster,esm2+cheap,gbm,150,0.7714075935761084,0.06441043778295891,20,150.0,0.014402611734321695
TAP,SFvCSP,cluster,esm2+cheap,gbm,25,0.5019764627498974,0.157327251744227,20,25.0,0.03517944296133139
TAP,SFvCSP,cluster,esm2+cheap,gbm,50,0.6646272511452261,0.08952226222985274,20,50.0,0.02001778638455126
TAP,SFvCSP,cluster,esm2+cheap,gbm,all,0.7692028890831406,0.059257456296274116,20,180.1,0.013250370045219183
TAP,SFvCSP,cluster,esm2+cheap,linear,100,0.6529390905017769,0.07229061332036384,20,100.0,0.01616467255194853
TAP,SFvCSP,cluster,esm2+cheap,linear,150,0.6754478650543281,0.0857202981196705,20,150.0,0.01916764136471306
TAP,SFvCSP,cluster,esm2+cheap,linear,25,0.4686106922310233,0.09179656588794696,20,25.0,0.020526336142648774
TAP,SFvCSP,cluster,esm2+cheap,linear,50,0.5745425263972012,0.09070337853536445,20,50.0,0.02028189201939702
TAP,SFvCSP,cluster,esm2+cheap,linear,all,0.6902593531350318,0.07545307136312139,20,180.1,0.016871819667908215
TAP,SFvCSP,cluster,esm2+cheap,mlp,100,0.627599973414896,0.07421499944707871,20,100.0,0.01659497837137773
TAP,SFvCSP,cluster,esm2+cheap,mlp,150,0.672814170240799,0.06099542421577731,20,150.0,0.013638991486291486
TAP,SFvCSP,cluster,esm2+cheap,mlp,25,0.4722106073941855,0.1223988805375605,20,25.0,0.027369221725186126
TAP,SFvCSP,cluster,esm2+cheap,mlp,50,0.5605655852067852,0.08870050159402501,20,50.0,0.019834035120256836
TAP,SFvCSP,cluster,esm2+cheap,mlp,all,0.6796474226795144,0.06374351874242577,20,180.1,0.014253484103309592
TAP,SFvCSP,cluster,random,gbm,100,-0.02848921999801493,0.1508402770910532,20,100.0,0.033728911332049916
TAP,SFvCSP,cluster,random,gbm,150,-0.021182822370936653,0.1561577769323627,20,150.0,0.03491794044360116
TAP,SFvCSP,cluster,random,gbm,25,-0.01589117394135251,0.139616637640259,20,25.0,0.031219229255357493
TAP,SFvCSP,cluster,random,gbm,50,-0.01333869587388265,0.15599512205993488,20,50.0,0.03488156970843914
TAP,SFvCSP,cluster,random,gbm,all,-0.019601631136367748,0.14929203001311586,20,180.1,0.033382712760826584
TAP,SFvCSP,cluster,random,linear,100,-0.08498218562508332,0.15381361369941643,20,100.0,0.034393769609678805
TAP,SFvCSP,cluster,random,linear,150,-0.09124044605931181,0.12967821664116183,20,150.0,0.02899693076105823
TAP,SFvCSP,cluster,random,linear,25,-0.05054567784805537,0.1038147000016254,20,25.0,0.02321367262673819
TAP,SFvCSP,cluster,random,linear,50,-0.05360347473532499,0.11730112899899482,20,50.0,0.026229329827922428
TAP,SFvCSP,cluster,random,linear,all,-0.09052585414918554,0.14166723942370343,20,180.1,0.0316777577536139
TAP,SFvCSP,cluster,random,mlp,100,-0.04074610048533874,0.15454846350475923,20,100.0,0.0345580870214787
TAP,SFvCSP,cluster,random,mlp,150,-0.06997760863522037,0.14023568514520235,20,150.0,0.03135765248559299
TAP,SFvCSP,cluster,random,mlp,25,-0.019005347703205215,0.12241270289559489,20,25.0,0.02737231249840355
TAP,SFvCSP,cluster,random,mlp,50,-0.023561236497595523,0.11183174047149085,20,50.0,0.02500633737363679
TAP,SFvCSP,cluster,random,mlp,all,-0.051950611063721605,0.13836445644739104,20,180.1,0.03093923302861754
TAP,SFvCSP,random,aac,gbm,100,0.3672887097178591,0.10776053549049343,20,100.0,0.024095988264852194
TAP,SFvCSP,random,aac,gbm,150,0.46575531482478316,0.12180734015649704,20,150.0,0.027236949274836723
TAP,SFvCSP,random,aac,gbm,25,0.11676085338716455,0.14283702075065033,20,25.0,0.031939328810200215
TAP,SFvCSP,random,aac,gbm,50,0.24428088100142542,0.14461956299802078,20,50.0,0.03233791737398877
TAP,SFvCSP,random,aac,gbm,all,0.49144221429259616,0.0994273467270974,20,180.0,0.0222326306104231
TAP,SFvCSP,random,aac,linear,100,0.5628160506179455,0.09647665288753327,20,100.0,0.021572835409817574
TAP,SFvCSP,random,aac,linear,150,0.6523359978087993,0.07390747476290883,20,150.0,0.01652621376152143
TAP,SFvCSP,random,aac,linear,25,0.19049215017415286,0.12681492744581674,20,25.0,0.028356679833055
TAP,SFvCSP,random,aac,linear,50,0.35045474105039454,0.14054510693202404,20,50.0,0.03142684130049827
TAP,SFvCSP,random,aac,linear,all,0.6805648293778023,0.06485558433157411,20,180.0,0.014502149528586996
TAP,SFvCSP,random,aac,mlp,100,0.4987001824064262,0.09241894520610115,20,100.0,0.020665504388967047
TAP,SFvCSP,random,aac,mlp,150,0.5789732014048476,0.07707473294066794,20,150.0,0.017234434220297575
TAP,SFvCSP,random,aac,mlp,25,0.20658652424649526,0.1405833330751095,20,25.0,0.03143538892594394
TAP,SFvCSP,random,aac,mlp,50,0.35159188486320464,0.1380202247167725,20,50.0,0.030862260473649997
TAP,SFvCSP,random,aac,mlp,all,0.601038732579319,0.06680128042714982,20,180.0,0.014937220401913318
TAP,SFvCSP,random,biophys,gbm,100,0.7516030400779896,0.07225767609134993,20,100.0,0.016157307563641976
TAP,SFvCSP,random,biophys,gbm,150,0.7788582791110228,0.05495041768905826,20,150.0,0.012287286934474118
TAP,SFvCSP,random,biophys,gbm,25,0.6107256229569109,0.10927452437466843,20,25.0,0.02443452647107163
TAP,SFvCSP,random,biophys,gbm,50,0.6815162935184332,0.08095496548263338,20,50.0,0.01810208059353173
TAP,SFvCSP,random,biophys,gbm,all,0.7912257716686186,0.047033155301728156,20,180.0,0.010516933245096878
TAP,SFvCSP,random,biophys,linear,100,0.8123682140771301,0.06142874496603154,20,100.0,0.013735884951654453
TAP,SFvCSP,random,biophys,linear,150,0.8176947948760095,0.05584580175923548,20,150.0,0.012487500899162788
TAP,SFvCSP,random,biophys,linear,25,0.6969945976041595,0.09509063242108107,20,25.0,0.021262911811698267
TAP,SFvCSP,random,biophys,linear,50,0.7748064378073534,0.08418820254122261,20,50.0,0.01882505437856943
TAP,SFvCSP,random,biophys,linear,all,0.8149901698452305,0.05871217049087528,20,180.0,0.013128440432415431
TAP,SFvCSP,random,biophys,mlp,100,0.7342584322870769,0.07695123356047288,20,100.0,0.017206818919368053
TAP,SFvCSP,random,biophys,mlp,150,0.7519309840070565,0.0743640789965805,20,150.0,0.016628313572051835
TAP,SFvCSP,random,biophys,mlp,25,0.675203241705862,0.10663074406307795,20,25.0,0.02384335922164244
TAP,SFvCSP,random,biophys,mlp,50,0.7067816098907408,0.07663357198975972,20,50.0,0.017135787632772653
TAP,SFvCSP,random,biophys,mlp,all,0.7485249865297312,0.0691194886517333,20,180.0,0.015455587519530094
TAP,SFvCSP,random,cheap,gbm,100,0.7640124002092157,0.06288504269874376,20,100.0,0.014061523024236787
TAP,SFvCSP,random,cheap,gbm,150,0.7640978755608046,0.07633380760929735,20,150.0,0.017068758279577958
TAP,SFvCSP,random,cheap,gbm,25,0.595842458575251,0.10348350653046971,20,25.0,0.023139615515217368
TAP,SFvCSP,random,cheap,gbm,50,0.6646026194888577,0.08701313352559152,20,50.0,0.01945672814984886
TAP,SFvCSP,random,cheap,gbm,all,0.7803085486992687,0.06134609140904031,20,180.0,0.013717403054452997
TAP,SFvCSP,random,cheap,linear,100,0.7751155143169812,0.06131455202585961,20,100.0,0.013710350633976952
TAP,SFvCSP,random,cheap,linear,150,0.8035075247832648,0.05185553271247443,20,150.0,0.011595249615455688
TAP,SFvCSP,random,cheap,linear,25,0.6079719547630897,0.10304241199231054,20,25.0,0.02304098377803459
TAP,SFvCSP,random,cheap,linear,50,0.6932270605643213,0.07529031651577957,20,50.0,0.01683542657767582
TAP,SFvCSP,random,cheap,linear,all,0.8097180148483882,0.047428490936691194,20,180.0,0.010605332980467418
TAP,SFvCSP,random,cheap,mlp,100,0.6956632586374079,0.08071739003202931,20,100.0,0.018048957107798146
TAP,SFvCSP,random,cheap,mlp,150,0.7096869273154287,0.0692234079508925,20,150.0,0.015478824581239505
TAP,SFvCSP,random,cheap,mlp,25,0.5303829105197757,0.13642724014697163,20,25.0,0.030506058295131696
TAP,SFvCSP,random,cheap,mlp,50,0.6267377990269062,0.09945859389060623,20,50.0,0.02223961768859408
TAP,SFvCSP,random,cheap,mlp,all,0.7293918320214707,0.06644022835160503,20,180.0,0.014856486703479763
TAP,SFvCSP,random,esm2,gbm,100,0.48115828089381446,0.12946125406134054,20,100.0,0.028948416453352818
TAP,SFvCSP,random,esm2,gbm,150,0.5547614084743391,0.10004864515170118,20,150.0,0.02237155716159586
TAP,SFvCSP,random,esm2,gbm,25,0.2240838441450574,0.16787066020343827,20,25.0,0.03753702076426566
TAP,SFvCSP,random,esm2,gbm,50,0.3754950574239354,0.17123489832339617,20,50.0,0.03828928727713786
TAP,SFvCSP,random,esm2,gbm,all,0.5710425027585827,0.08981995401882639,20,180.0,0.02008435229220012
TAP,SFvCSP,random,esm2,linear,100,0.6201552826209608,0.07955216797659549,20,100.0,0.017788405535314942
TAP,SFvCSP,random,esm2,linear,150,0.6563603084936634,0.06981688158739802,20,150.0,0.015611529320647539
TAP,SFvCSP,random,esm2,linear,25,0.38905889043999536,0.1672261898985151,20,25.0,0.03739291282313684
TAP,SFvCSP,random,esm2,linear,50,0.5303996699664193,0.12647824522769127,20,50.0,0.028281395400400602
TAP,SFvCSP,random,esm2,linear,all,0.6650347908837395,0.05722362317781988,20,180.0,0.012795591134443778
TAP,SFvCSP,random,esm2,mlp,100,0.6135441117716752,0.0791607441489159,20,100.0,0.017700880506644468
TAP,SFvCSP,random,esm2,mlp,150,0.6633938512513939,0.06072532149176006,20,150.0,0.013578594681110443
TAP,SFvCSP,random,esm2,mlp,25,0.3925712756623081,0.156333522118663,20,25.0,0.034957238261929736
TAP,SFvCSP,random,esm2,mlp,50,0.5184210039938618,0.11448077821814179,20,50.0,0.025598680221284226
TAP,SFvCSP,random,esm2,mlp,all,0.681051254258049,0.051959003086321544,20,180.0,0.011618386294413634
TAP,SFvCSP,random,esm2+cheap,gbm,100,0.7246836518378195,0.07953864351002309,20,100.0,0.017785381372653408
TAP,SFvCSP,random,esm2+cheap,gbm,150,0.7539991169642268,0.06906118507301134,20,150.0,0.015442550442994713
TAP,SFvCSP,random,esm2+cheap,gbm,25,0.4373135665042579,0.20690863429504244,20,25.0,0.046266177141535914
TAP,SFvCSP,random,esm2+cheap,gbm,50,0.6300077262400382,0.08379264595745967,20,50.0,0.018736605237545275
TAP,SFvCSP,random,esm2+cheap,gbm,all,0.7762428948652851,0.06890964502553532,20,180.0,0.01540866505824772
TAP,SFvCSP,random,esm2+cheap,linear,100,0.6416255040958354,0.0806265426890324,20,100.0,0.01802864302434651
TAP,SFvCSP,random,esm2+cheap,linear,150,0.6845940200180668,0.06267706742439293,20,150.0,0.014015018339128023
TAP,SFvCSP,random,esm2+cheap,linear,25,0.41013256934865294,0.15960854791257115,20,25.0,0.03568955629225412
TAP,SFvCSP,random,esm2+cheap,linear,50,0.5579830761649566,0.12568441068252398,20,50.0,0.028103888599812433
TAP,SFvCSP,random,esm2+cheap,linear,all,0.6957912347887205,0.05343303135428321,20,180.0,0.01194798903520549
TAP,SFvCSP,random,esm2+cheap,mlp,100,0.6260230133985643,0.08099027191890391,20,100.0,0.018109975352686148
TAP,SFvCSP,random,esm2+cheap,mlp,150,0.6759625974539726,0.05415419768761432,20,150.0,0.012109246729646753
TAP,SFvCSP,random,esm2+cheap,mlp,25,0.39188907544011115,0.15469213185478137,20,25.0,0.03459021224116517
TAP,SFvCSP,random,esm2+cheap,mlp,50,0.5115554601703782,0.11036146945638128,20,50.0,0.02467757478012353
TAP,SFvCSP,random,esm2+cheap,mlp,all,0.6957183309809384,0.03898590609485114,20,180.0,0.008717513619251051
TAP,SFvCSP,random,random,gbm,100,0.006387713231207959,0.10784850338236335,20,100.0,0.024115658483458043
TAP,SFvCSP,random,random,gbm,150,0.04167463225537347,0.07351249148236848,20,150.0,0.01643789281499502
TAP,SFvCSP,random,random,gbm,25,0.01602890869433902,0.12243764332473486,20,25.0,0.02737788934789805
TAP,SFvCSP,random,random,gbm,50,-0.0019786970588517505,0.11697493311804523,20,50.0,0.026156390211544055
TAP,SFvCSP,random,random,gbm,all,0.02235437346730996,0.11269161853077378,20,180.0,0.025198611952928513
TAP,SFvCSP,random,random,linear,100,-0.029668935563703515,0.10603027752052759,20,100.0,0.02370909082090675
TAP,SFvCSP,random,random,linear,150,-0.009033597007020274,0.09585564929096044,20,150.0,0.021433974784196706
TAP,SFvCSP,random,random,linear,25,0.012106171396710321,0.0922990521889685,20,25.0,0.020638695495333433
TAP,SFvCSP,random,random,linear,50,0.011065877386837532,0.10093028405762337,20,50.0,0.022568697614120916
TAP,SFvCSP,random,random,linear,all,-0.03306681545756037,0.08072226701937302,20,180.0,0.01805004763532074
TAP,SFvCSP,random,random,mlp,100,0.0028773513568559907,0.11138460682391012,20,100.0,0.024906355250534997
TAP,SFvCSP,random,random,mlp,150,0.005033262892773444,0.10768804165871164,20,150.0,0.024079778151270843
TAP,SFvCSP,random,random,mlp,25,0.0073275741212676295,0.12964766714112005,20,25.0,0.028990099685181025
TAP,SFvCSP,random,random,mlp,50,0.01273588503165642,0.1144425548667423,20,50.0,0.025590133220078515
TAP,SFvCSP,random,random,mlp,all,0.009287744364405284,0.09975065674597518,20,180.0,0.022304924928424844
